inventoryid,vendorid,vpl_name,code,category,sub_category,part_no,display_website,product_name,cost,usd_cpu,commission_price,markup_perc,current_inventory,write_offs,min_max,status,note,description,comment,question,request,quote_description,size,weight,type,name,usd_invoice,shipping_rate,shipping_cash,exchange_rate,exchange_cash,location,id_number,operator,lsd,quantity,inv_variance,average_cost,asset,revenue,buying_units,selling_units,stocking_units,preferred_price,web_price,cdn_cpu,cogs_total,date_of_purchase,purchase_cost,sell_price,markup,freight_charge,min_bin,current_stock,final_retail_price,admin_price,wholesale_price,commercial_price,client_price,minimum_billable,estimated_hours,actual_hours,msrp,unit_price,unit_cost,rent_price,rental_days,rental_weeks,rental_months,rental_years,reminder_alert,daily,weekly,monthly,annually,total_days,total_hours,total_km,total_miles,deleted,purchase_order_price,sales_order_price,include_in_pos,include_in_so,include_in_po
2481,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2482,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2483,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2484,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2485,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2486,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2487,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2488,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2489,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2490,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2491,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2492,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2493,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2494,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2495,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2496,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2497,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2498,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2499,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2500,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2501,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2502,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2503,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2504,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2505,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2506,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2507,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2508,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2509,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2510,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2511,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2512,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2513,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2514,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2515,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2516,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2517,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2518,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2519,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2520,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2521,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2522,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2523,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2524,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2525,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2526,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2527,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2528,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2529,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2530,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2531,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2532,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2533,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2534,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2535,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2536,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2537,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2538,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2539,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2540,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2541,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2542,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2543,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2544,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2545,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2546,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2547,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2548,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2549,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2550,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2551,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2552,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2553,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2554,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2555,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2556,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2557,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2558,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2559,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2560,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2561,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2562,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
2563,,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Short Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$5.95,,,,,,,5.95,,,,,,,,,,,,,,,,0,,,,,
